"val 0,0
","val 0,1
","val 0,2
","val 0,3
","val 0,4
"
"val 4208,0
","val 4208,1
","val 4208,2
","val 4208,3
","val 4208,4
"
"val 4209,0
","val 4209,1
","val 4209,2
","val 4209,3
","val 4209,4
"
"val 4210,0
","val 4210,1
","val 4210,2
","val 4210,3
","val 4210,4
"
"val 4211,0
","val 4211,1
","val 4211,2
","val 4211,3
","val 4211,4
"
"val 4212,0
","val 4212,1
","val 4212,2
","val 4212,3
","val 4212,4
"
"val 4213,0
","val 4213,1
","val 4213,2
","val 4213,3
","val 4213,4
"
"val 4214,0
","val 4214,1
","val 4214,2
","val 4214,3
","val 4214,4
"
"val 4215,0
","val 4215,1
","val 4215,2
","val 4215,3
","val 4215,4
"
"val 4216,0
","val 4216,1
","val 4216,2
","val 4216,3
","val 4216,4
"
"val 4217,0
","val 4217,1
","val 4217,2
","val 4217,3
","val 4217,4
"
"val 4218,0
","val 4218,1
","val 4218,2
","val 4218,3
","val 4218,4
"
"val 4219,0
","val 4219,1
","val 4219,2
","val 4219,3
","val 4219,4
"
"val 4220,0
","val 4220,1
","val 4220,2
","val 4220,3
","val 4220,4
"
"val 4221,0
","val 4221,1
","val 4221,2
","val 4221,3
","val 4221,4
"
"val 4222,0
","val 4222,1
","val 4222,2
","val 4222,3
","val 4222,4
"
"val 4223,0
","val 4223,1
","val 4223,2
","val 4223,3
","val 4223,4
"
"val 4224,0
","val 4224,1
","val 4224,2
","val 4224,3
","val 4224,4
"
"val 4225,0
","val 4225,1
","val 4225,2
","val 4225,3
","val 4225,4
"
"val 4226,0
","val 4226,1
","val 4226,2
","val 4226,3
","val 4226,4
"
"val 4227,0
","val 4227,1
","val 4227,2
","val 4227,3
","val 4227,4
"
"val 4228,0
","val 4228,1
","val 4228,2
","val 4228,3
","val 4228,4
"
"val 4229,0
","val 4229,1
","val 4229,2
","val 4229,3
","val 4229,4
"
"val 4230,0
","val 4230,1
","val 4230,2
","val 4230,3
","val 4230,4
"
"val 4231,0
","val 4231,1
","val 4231,2
","val 4231,3
","val 4231,4
"
"val 4232,0
","val 4232,1
","val 4232,2
","val 4232,3
","val 4232,4
"
"val 4233,0
","val 4233,1
","val 4233,2
","val 4233,3
","val 4233,4
"
"val 4234,0
","val 4234,1
","val 4234,2
","val 4234,3
","val 4234,4
"
"val 4235,0
","val 4235,1
","val 4235,2
","val 4235,3
","val 4235,4
"
"val 4236,0
","val 4236,1
","val 4236,2
","val 4236,3
","val 4236,4
"
"val 4237,0
","val 4237,1
","val 4237,2
","val 4237,3
","val 4237,4
"
"val 4238,0
","val 4238,1
","val 4238,2
","val 4238,3
","val 4238,4
"
"val 4239,0
","val 4239,1
","val 4239,2
","val 4239,3
","val 4239,4
"
"val 4240,0
","val 4240,1
","val 4240,2
","val 4240,3
","val 4240,4
"
"val 4241,0
","val 4241,1
","val 4241,2
","val 4241,3
","val 4241,4
"
"val 4242,0
","val 4242,1
","val 4242,2
","val 4242,3
","val 4242,4
"
"val 4243,0
","val 4243,1
","val 4243,2
","val 4243,3
","val 4243,4
"
"val 4244,0
","val 4244,1
","val 4244,2
","val 4244,3
","val 4244,4
"
"val 4245,0
","val 4245,1
","val 4245,2
","val 4245,3
","val 4245,4
"
"val 4246,0
","val 4246,1
","val 4246,2
","val 4246,3
","val 4246,4
"
"val 4247,0
","val 4247,1
","val 4247,2
","val 4247,3
","val 4247,4
"
"val 4248,0
","val 4248,1
","val 4248,2
","val 4248,3
","val 4248,4
"
"val 4249,0
","val 4249,1
","val 4249,2
","val 4249,3
","val 4249,4
"
"val 4250,0
","val 4250,1
","val 4250,2
","val 4250,3
","val 4250,4
"
"val 4251,0
","val 4251,1
","val 4251,2
","val 4251,3
","val 4251,4
"
"val 4252,0
","val 4252,1
","val 4252,2
","val 4252,3
","val 4252,4
"
"val 4253,0
","val 4253,1
","val 4253,2
","val 4253,3
","val 4253,4
"
"val 4254,0
","val 4254,1
","val 4254,2
","val 4254,3
","val 4254,4
"
"val 4255,0
","val 4255,1
","val 4255,2
","val 4255,3
","val 4255,4
"
"val 4256,0
","val 4256,1
","val 4256,2
","val 4256,3
","val 4256,4
"
"val 4257,0
","val 4257,1
","val 4257,2
","val 4257,3
","val 4257,4
"
"val 4258,0
","val 4258,1
","val 4258,2
","val 4258,3
","val 4258,4
"
"val 4259,0
","val 4259,1
","val 4259,2
","val 4259,3
","val 4259,4
"
"val 4260,0
","val 4260,1
","val 4260,2
","val 4260,3
","val 4260,4
"
"val 4261,0
","val 4261,1
","val 4261,2
","val 4261,3
","val 4261,4
"
"val 4262,0
","val 4262,1
","val 4262,2
","val 4262,3
","val 4262,4
"
"val 4263,0
","val 4263,1
","val 4263,2
","val 4263,3
","val 4263,4
"
"val 4264,0
","val 4264,1
","val 4264,2
","val 4264,3
","val 4264,4
"
"val 4265,0
","val 4265,1
","val 4265,2
","val 4265,3
","val 4265,4
"
"val 4266,0
","val 4266,1
","val 4266,2
","val 4266,3
","val 4266,4
"
"val 4267,0
","val 4267,1
","val 4267,2
","val 4267,3
","val 4267,4
"
"val 4268,0
","val 4268,1
","val 4268,2
","val 4268,3
","val 4268,4
"
"val 4269,0
","val 4269,1
","val 4269,2
","val 4269,3
","val 4269,4
"
"val 4270,0
","val 4270,1
","val 4270,2
","val 4270,3
","val 4270,4
"
"val 4271,0
","val 4271,1
","val 4271,2
","val 4271,3
","val 4271,4
"
"val 4272,0
","val 4272,1
","val 4272,2
","val 4272,3
","val 4272,4
"
"val 4273,0
","val 4273,1
","val 4273,2
","val 4273,3
","val 4273,4
"
"val 4274,0
","val 4274,1
","val 4274,2
","val 4274,3
","val 4274,4
"
"val 4275,0
","val 4275,1
","val 4275,2
","val 4275,3
","val 4275,4
"
"val 4276,0
","val 4276,1
","val 4276,2
","val 4276,3
","val 4276,4
"
"val 4277,0
","val 4277,1
","val 4277,2
","val 4277,3
","val 4277,4
"
"val 4278,0
","val 4278,1
","val 4278,2
","val 4278,3
","val 4278,4
"
"val 4279,0
","val 4279,1
","val 4279,2
","val 4279,3
","val 4279,4
"
"val 4280,0
","val 4280,1
","val 4280,2
","val 4280,3
","val 4280,4
"
"val 4281,0
","val 4281,1
","val 4281,2
","val 4281,3
","val 4281,4
"
"val 4282,0
","val 4282,1
","val 4282,2
","val 4282,3
","val 4282,4
"
"val 4283,0
","val 4283,1
","val 4283,2
","val 4283,3
","val 4283,4
"
"val 4284,0
","val 4284,1
","val 4284,2
","val 4284,3
","val 4284,4
"
"val 4285,0
","val 4285,1
","val 4285,2
","val 4285,3
","val 4285,4
"
"val 4286,0
","val 4286,1
","val 4286,2
","val 4286,3
","val 4286,4
"
"val 4287,0
","val 4287,1
","val 4287,2
","val 4287,3
","val 4287,4
"
"val 4288,0
","val 4288,1
","val 4288,2
","val 4288,3
","val 4288,4
"
"val 4289,0
","val 4289,1
","val 4289,2
","val 4289,3
","val 4289,4
"
"val 4290,0
","val 4290,1
","val 4290,2
","val 4290,3
","val 4290,4
"
"val 4291,0
","val 4291,1
","val 4291,2
","val 4291,3
","val 4291,4
"
"val 4292,0
","val 4292,1
","val 4292,2
","val 4292,3
","val 4292,4
"
"val 4293,0
","val 4293,1
","val 4293,2
","val 4293,3
","val 4293,4
"
"val 4294,0
","val 4294,1
","val 4294,2
","val 4294,3
","val 4294,4
"
"val 4295,0
","val 4295,1
","val 4295,2
","val 4295,3
","val 4295,4
"
"val 4296,0
","val 4296,1
","val 4296,2
","val 4296,3
","val 4296,4
"
"val 4297,0
","val 4297,1
","val 4297,2
","val 4297,3
","val 4297,4
"
"val 4298,0
","val 4298,1
","val 4298,2
","val 4298,3
","val 4298,4
"
"val 4299,0
","val 4299,1
","val 4299,2
","val 4299,3
","val 4299,4
"
"val 4300,0
","val 4300,1
","val 4300,2
","val 4300,3
","val 4300,4
"
"val 4301,0
","val 4301,1
","val 4301,2
","val 4301,3
","val 4301,4
"
"val 4302,0
","val 4302,1
","val 4302,2
","val 4302,3
","val 4302,4
"
"val 4303,0
","val 4303,1
","val 4303,2
","val 4303,3
","val 4303,4
"
"val 4304,0
","val 4304,1
","val 4304,2
","val 4304,3
","val 4304,4
"
"val 4305,0
","val 4305,1
","val 4305,2
","val 4305,3
","val 4305,4
"
"val 4306,0
","val 4306,1
","val 4306,2
","val 4306,3
","val 4306,4
"
"val 4307,0
","val 4307,1
","val 4307,2
","val 4307,3
","val 4307,4
"
"val 4308,0
","val 4308,1
","val 4308,2
","val 4308,3
","val 4308,4
"
"val 4309,0
","val 4309,1
","val 4309,2
","val 4309,3
","val 4309,4
"
"val 4310,0
","val 4310,1
","val 4310,2
","val 4310,3
","val 4310,4
"
"val 4311,0
","val 4311,1
","val 4311,2
","val 4311,3
","val 4311,4
"
"val 4312,0
","val 4312,1
","val 4312,2
","val 4312,3
","val 4312,4
"
"val 4313,0
","val 4313,1
","val 4313,2
","val 4313,3
","val 4313,4
"
"val 4314,0
","val 4314,1
","val 4314,2
","val 4314,3
","val 4314,4
"
"val 4315,0
","val 4315,1
","val 4315,2
","val 4315,3
","val 4315,4
"
"val 4316,0
","val 4316,1
","val 4316,2
","val 4316,3
","val 4316,4
"
"val 4317,0
","val 4317,1
","val 4317,2
","val 4317,3
","val 4317,4
"
"val 4318,0
","val 4318,1
","val 4318,2
","val 4318,3
","val 4318,4
"
"val 4319,0
","val 4319,1
","val 4319,2
","val 4319,3
","val 4319,4
"
"val 4320,0
","val 4320,1
","val 4320,2
","val 4320,3
","val 4320,4
"
"val 4321,0
","val 4321,1
","val 4321,2
","val 4321,3
","val 4321,4
"
"val 4322,0
","val 4322,1
","val 4322,2
","val 4322,3
","val 4322,4
"
"val 4323,0
","val 4323,1
","val 4323,2
","val 4323,3
","val 4323,4
"
"val 4324,0
","val 4324,1
","val 4324,2
","val 4324,3
","val 4324,4
"
"val 4325,0
","val 4325,1
","val 4325,2
","val 4325,3
","val 4325,4
"
"val 4326,0
","val 4326,1
","val 4326,2
","val 4326,3
","val 4326,4
"
"val 4327,0
","val 4327,1
","val 4327,2
","val 4327,3
","val 4327,4
"
"val 4328,0
","val 4328,1
","val 4328,2
","val 4328,3
","val 4328,4
"
"val 4329,0
","val 4329,1
","val 4329,2
","val 4329,3
","val 4329,4
"
"val 4330,0
","val 4330,1
","val 4330,2
","val 4330,3
","val 4330,4
"
"val 4331,0
","val 4331,1
","val 4331,2
","val 4331,3
","val 4331,4
"
"val 4332,0
","val 4332,1
","val 4332,2
","val 4332,3
","val 4332,4
"
"val 4333,0
","val 4333,1
","val 4333,2
","val 4333,3
","val 4333,4
"
"val 4334,0
","val 4334,1
","val 4334,2
","val 4334,3
","val 4334,4
"
"val 4335,0
","val 4335,1
","val 4335,2
","val 4335,3
","val 4335,4
"
"val 4336,0
","val 4336,1
","val 4336,2
","val 4336,3
","val 4336,4
"
"val 4337,0
","val 4337,1
","val 4337,2
","val 4337,3
","val 4337,4
"
"val 4338,0
","val 4338,1
","val 4338,2
","val 4338,3
","val 4338,4
"
"val 4339,0
","val 4339,1
","val 4339,2
","val 4339,3
","val 4339,4
"
"val 4340,0
","val 4340,1
","val 4340,2
","val 4340,3
","val 4340,4
"
"val 4341,0
","val 4341,1
","val 4341,2
","val 4341,3
","val 4341,4
"
"val 4342,0
","val 4342,1
","val 4342,2
","val 4342,3
","val 4342,4
"
"val 4343,0
","val 4343,1
","val 4343,2
","val 4343,3
","val 4343,4
"
"val 4344,0
","val 4344,1
","val 4344,2
","val 4344,3
","val 4344,4
"
"val 4345,0
","val 4345,1
","val 4345,2
","val 4345,3
","val 4345,4
"
"val 4346,0
","val 4346,1
","val 4346,2
","val 4346,3
","val 4346,4
"
"val 4347,0
","val 4347,1
","val 4347,2
","val 4347,3
","val 4347,4
"
"val 4348,0
","val 4348,1
","val 4348,2
","val 4348,3
","val 4348,4
"
"val 4349,0
","val 4349,1
","val 4349,2
","val 4349,3
","val 4349,4
"
"val 4350,0
","val 4350,1
","val 4350,2
","val 4350,3
","val 4350,4
"
"val 4351,0
","val 4351,1
","val 4351,2
","val 4351,3
","val 4351,4
"
"val 4352,0
","val 4352,1
","val 4352,2
","val 4352,3
","val 4352,4
"
"val 4353,0
","val 4353,1
","val 4353,2
","val 4353,3
","val 4353,4
"
"val 4354,0
","val 4354,1
","val 4354,2
","val 4354,3
","val 4354,4
"
"val 4355,0
","val 4355,1
","val 4355,2
","val 4355,3
","val 4355,4
"
"val 4356,0
","val 4356,1
","val 4356,2
","val 4356,3
","val 4356,4
"
"val 4357,0
","val 4357,1
","val 4357,2
","val 4357,3
","val 4357,4
"
"val 4358,0
","val 4358,1
","val 4358,2
","val 4358,3
","val 4358,4
"
"val 4359,0
","val 4359,1
","val 4359,2
","val 4359,3
","val 4359,4
"
"val 4360,0
","val 4360,1
","val 4360,2
","val 4360,3
","val 4360,4
"
"val 4361,0
","val 4361,1
","val 4361,2
","val 4361,3
","val 4361,4
"
"val 4362,0
","val 4362,1
","val 4362,2
","val 4362,3
","val 4362,4
"
"val 4363,0
","val 4363,1
","val 4363,2
","val 4363,3
","val 4363,4
"
"val 4364,0
","val 4364,1
","val 4364,2
","val 4364,3
","val 4364,4
"
"val 4365,0
","val 4365,1
","val 4365,2
","val 4365,3
","val 4365,4
"
"val 4366,0
","val 4366,1
","val 4366,2
","val 4366,3
","val 4366,4
"
"val 4367,0
","val 4367,1
","val 4367,2
","val 4367,3
","val 4367,4
"
"val 4368,0
","val 4368,1
","val 4368,2
","val 4368,3
","val 4368,4
"
"val 4369,0
","val 4369,1
","val 4369,2
","val 4369,3
","val 4369,4
"
"val 4370,0
","val 4370,1
","val 4370,2
","val 4370,3
","val 4370,4
"
"val 4371,0
","val 4371,1
","val 4371,2
","val 4371,3
","val 4371,4
"
"val 4372,0
","val 4372,1
","val 4372,2
","val 4372,3
","val 4372,4
"
"val 4373,0
","val 4373,1
","val 4373,2
","val 4373,3
","val 4373,4
"
"val 4374,0
","val 4374,1
","val 4374,2
","val 4374,3
","val 4374,4
"
"val 4375,0
","val 4375,1
","val 4375,2
","val 4375,3
","val 4375,4
"
"val 4376,0
","val 4376,1
","val 4376,2
","val 4376,3
","val 4376,4
"
"val 4377,0
","val 4377,1
","val 4377,2
","val 4377,3
","val 4377,4
"
"val 4378,0
","val 4378,1
","val 4378,2
","val 4378,3
","val 4378,4
"
"val 4379,0
","val 4379,1
","val 4379,2
","val 4379,3
","val 4379,4
"
"val 4380,0
","val 4380,1
","val 4380,2
","val 4380,3
","val 4380,4
"
"val 4381,0
","val 4381,1
","val 4381,2
","val 4381,3
","val 4381,4
"
"val 4382,0
","val 4382,1
","val 4382,2
","val 4382,3
","val 4382,4
"
"val 4383,0
","val 4383,1
","val 4383,2
","val 4383,3
","val 4383,4
"
"val 4384,0
","val 4384,1
","val 4384,2
","val 4384,3
","val 4384,4
"
"val 4385,0
","val 4385,1
","val 4385,2
","val 4385,3
","val 4385,4
"
"val 4386,0
","val 4386,1
","val 4386,2
","val 4386,3
","val 4386,4
"
"val 4387,0
","val 4387,1
","val 4387,2
","val 4387,3
","val 4387,4
"
"val 4388,0
","val 4388,1
","val 4388,2
","val 4388,3
","val 4388,4
"
"val 4389,0
","val 4389,1
","val 4389,2
","val 4389,3
","val 4389,4
"
"val 4390,0
","val 4390,1
","val 4390,2
","val 4390,3
","val 4390,4
"
"val 4391,0
","val 4391,1
","val 4391,2
","val 4391,3
","val 4391,4
"
"val 4392,0
","val 4392,1
","val 4392,2
","val 4392,3
","val 4392,4
"
"val 4393,0
","val 4393,1
","val 4393,2
","val 4393,3
","val 4393,4
"
"val 4394,0
","val 4394,1
","val 4394,2
","val 4394,3
","val 4394,4
"
"val 4395,0
","val 4395,1
","val 4395,2
","val 4395,3
","val 4395,4
"
"val 4396,0
","val 4396,1
","val 4396,2
","val 4396,3
","val 4396,4
"
"val 4397,0
","val 4397,1
","val 4397,2
","val 4397,3
","val 4397,4
"
"val 4398,0
","val 4398,1
","val 4398,2
","val 4398,3
","val 4398,4
"
"val 4399,0
","val 4399,1
","val 4399,2
","val 4399,3
","val 4399,4
"
"val 4400,0
","val 4400,1
","val 4400,2
","val 4400,3
","val 4400,4
"
"val 4401,0
","val 4401,1
","val 4401,2
","val 4401,3
","val 4401,4
"
"val 4402,0
","val 4402,1
","val 4402,2
","val 4402,3
","val 4402,4
"
"val 4403,0
","val 4403,1
","val 4403,2
","val 4403,3
","val 4403,4
"
"val 4404,0
","val 4404,1
","val 4404,2
","val 4404,3
","val 4404,4
"
"val 4405,0
","val 4405,1
","val 4405,2
","val 4405,3
","val 4405,4
"
"val 4406,0
","val 4406,1
","val 4406,2
","val 4406,3
","val 4406,4
"
"val 4407,0
","val 4407,1
","val 4407,2
","val 4407,3
","val 4407,4
"
"val 4408,0
","val 4408,1
","val 4408,2
","val 4408,3
","val 4408,4
"
"val 4409,0
","val 4409,1
","val 4409,2
","val 4409,3
","val 4409,4
"
"val 4410,0
","val 4410,1
","val 4410,2
","val 4410,3
","val 4410,4
"
"val 4411,0
","val 4411,1
","val 4411,2
","val 4411,3
","val 4411,4
"
"val 4412,0
","val 4412,1
","val 4412,2
","val 4412,3
","val 4412,4
"
"val 4413,0
","val 4413,1
","val 4413,2
","val 4413,3
","val 4413,4
"
"val 4414,0
","val 4414,1
","val 4414,2
","val 4414,3
","val 4414,4
"
"val 4415,0
","val 4415,1
","val 4415,2
","val 4415,3
","val 4415,4
"
"val 4416,0
","val 4416,1
","val 4416,2
","val 4416,3
","val 4416,4
"
"val 4417,0
","val 4417,1
","val 4417,2
","val 4417,3
","val 4417,4
"
"val 4418,0
","val 4418,1
","val 4418,2
","val 4418,3
","val 4418,4
"
"val 4419,0
","val 4419,1
","val 4419,2
","val 4419,3
","val 4419,4
"
"val 4420,0
","val 4420,1
","val 4420,2
","val 4420,3
","val 4420,4
"
"val 4421,0
","val 4421,1
","val 4421,2
","val 4421,3
","val 4421,4
"
"val 4422,0
","val 4422,1
","val 4422,2
","val 4422,3
","val 4422,4
"
"val 4423,0
","val 4423,1
","val 4423,2
","val 4423,3
","val 4423,4
"
"val 4424,0
","val 4424,1
","val 4424,2
","val 4424,3
","val 4424,4
"
"val 4425,0
","val 4425,1
","val 4425,2
","val 4425,3
","val 4425,4
"
"val 4426,0
","val 4426,1
","val 4426,2
","val 4426,3
","val 4426,4
"
"val 4427,0
","val 4427,1
","val 4427,2
","val 4427,3
","val 4427,4
"
"val 4428,0
","val 4428,1
","val 4428,2
","val 4428,3
","val 4428,4
"
"val 4429,0
","val 4429,1
","val 4429,2
","val 4429,3
","val 4429,4
"
"val 4430,0
","val 4430,1
","val 4430,2
","val 4430,3
","val 4430,4
"
"val 4431,0
","val 4431,1
","val 4431,2
","val 4431,3
","val 4431,4
"
"val 4432,0
","val 4432,1
","val 4432,2
","val 4432,3
","val 4432,4
"
"val 4433,0
","val 4433,1
","val 4433,2
","val 4433,3
","val 4433,4
"
"val 4434,0
","val 4434,1
","val 4434,2
","val 4434,3
","val 4434,4
"
"val 4435,0
","val 4435,1
","val 4435,2
","val 4435,3
","val 4435,4
"
"val 4436,0
","val 4436,1
","val 4436,2
","val 4436,3
","val 4436,4
"
"val 4437,0
","val 4437,1
","val 4437,2
","val 4437,3
","val 4437,4
"
"val 4438,0
","val 4438,1
","val 4438,2
","val 4438,3
","val 4438,4
"
"val 4439,0
","val 4439,1
","val 4439,2
","val 4439,3
","val 4439,4
"
"val 4440,0
","val 4440,1
","val 4440,2
","val 4440,3
","val 4440,4
"
"val 4441,0
","val 4441,1
","val 4441,2
","val 4441,3
","val 4441,4
"
"val 4442,0
","val 4442,1
","val 4442,2
","val 4442,3
","val 4442,4
"
"val 4443,0
","val 4443,1
","val 4443,2
","val 4443,3
","val 4443,4
"
"val 4444,0
","val 4444,1
","val 4444,2
","val 4444,3
","val 4444,4
"
"val 4445,0
","val 4445,1
","val 4445,2
","val 4445,3
","val 4445,4
"
"val 4446,0
","val 4446,1
","val 4446,2
","val 4446,3
","val 4446,4
"
"val 4447,0
","val 4447,1
","val 4447,2
","val 4447,3
","val 4447,4
"
"val 4448,0
","val 4448,1
","val 4448,2
","val 4448,3
","val 4448,4
"
"val 4449,0
","val 4449,1
","val 4449,2
","val 4449,3
","val 4449,4
"
"val 4450,0
","val 4450,1
","val 4450,2
","val 4450,3
","val 4450,4
"
"val 4451,0
","val 4451,1
","val 4451,2
","val 4451,3
","val 4451,4
"
"val 4452,0
","val 4452,1
","val 4452,2
","val 4452,3
","val 4452,4
"
"val 4453,0
","val 4453,1
","val 4453,2
","val 4453,3
","val 4453,4
"
"val 4454,0
","val 4454,1
","val 4454,2
","val 4454,3
","val 4454,4
"
"val 4455,0
","val 4455,1
","val 4455,2
","val 4455,3
","val 4455,4
"
"val 4456,0
","val 4456,1
","val 4456,2
","val 4456,3
","val 4456,4
"
"val 4457,0
","val 4457,1
","val 4457,2
","val 4457,3
","val 4457,4
"
"val 4458,0
","val 4458,1
","val 4458,2
","val 4458,3
","val 4458,4
"
"val 4459,0
","val 4459,1
","val 4459,2
","val 4459,3
","val 4459,4
"
"val 4460,0
","val 4460,1
","val 4460,2
","val 4460,3
","val 4460,4
"
"val 4461,0
","val 4461,1
","val 4461,2
","val 4461,3
","val 4461,4
"
"val 4462,0
","val 4462,1
","val 4462,2
","val 4462,3
","val 4462,4
"
"val 4463,0
","val 4463,1
","val 4463,2
","val 4463,3
","val 4463,4
"
"val 4464,0
","val 4464,1
","val 4464,2
","val 4464,3
","val 4464,4
"
"val 4465,0
","val 4465,1
","val 4465,2
","val 4465,3
","val 4465,4
"
"val 4466,0
","val 4466,1
","val 4466,2
","val 4466,3
","val 4466,4
"
"val 4467,0
","val 4467,1
","val 4467,2
","val 4467,3
","val 4467,4
"
"val 4468,0
","val 4468,1
","val 4468,2
","val 4468,3
","val 4468,4
"
"val 4469,0
","val 4469,1
","val 4469,2
","val 4469,3
","val 4469,4
"
"val 4470,0
","val 4470,1
","val 4470,2
","val 4470,3
","val 4470,4
"
"val 4471,0
","val 4471,1
","val 4471,2
","val 4471,3
","val 4471,4
"
"val 4472,0
","val 4472,1
","val 4472,2
","val 4472,3
","val 4472,4
"
"val 4473,0
","val 4473,1
","val 4473,2
","val 4473,3
","val 4473,4
"
"val 4474,0
","val 4474,1
","val 4474,2
","val 4474,3
","val 4474,4
"
"val 4475,0
","val 4475,1
","val 4475,2
","val 4475,3
","val 4475,4
"
"val 4476,0
","val 4476,1
","val 4476,2
","val 4476,3
","val 4476,4
"
"val 4477,0
","val 4477,1
","val 4477,2
","val 4477,3
","val 4477,4
"
"val 4478,0
","val 4478,1
","val 4478,2
","val 4478,3
","val 4478,4
"
"val 4479,0
","val 4479,1
","val 4479,2
","val 4479,3
","val 4479,4
"
"val 4480,0
","val 4480,1
","val 4480,2
","val 4480,3
","val 4480,4
"
"val 4481,0
","val 4481,1
","val 4481,2
","val 4481,3
","val 4481,4
"
"val 4482,0
","val 4482,1
","val 4482,2
","val 4482,3
","val 4482,4
"
"val 4483,0
","val 4483,1
","val 4483,2
","val 4483,3
","val 4483,4
"
"val 4484,0
","val 4484,1
","val 4484,2
","val 4484,3
","val 4484,4
"
"val 4485,0
","val 4485,1
","val 4485,2
","val 4485,3
","val 4485,4
"
"val 4486,0
","val 4486,1
","val 4486,2
","val 4486,3
","val 4486,4
"
"val 4487,0
","val 4487,1
","val 4487,2
","val 4487,3
","val 4487,4
"
"val 4488,0
","val 4488,1
","val 4488,2
","val 4488,3
","val 4488,4
"
"val 4489,0
","val 4489,1
","val 4489,2
","val 4489,3
","val 4489,4
"
"val 4490,0
","val 4490,1
","val 4490,2
","val 4490,3
","val 4490,4
"
"val 4491,0
","val 4491,1
","val 4491,2
","val 4491,3
","val 4491,4
"
"val 4492,0
","val 4492,1
","val 4492,2
","val 4492,3
","val 4492,4
"
"val 4493,0
","val 4493,1
","val 4493,2
","val 4493,3
","val 4493,4
"
"val 4494,0
","val 4494,1
","val 4494,2
","val 4494,3
","val 4494,4
"
"val 4495,0
","val 4495,1
","val 4495,2
","val 4495,3
","val 4495,4
"
"val 4496,0
","val 4496,1
","val 4496,2
","val 4496,3
","val 4496,4
"
"val 4497,0
","val 4497,1
","val 4497,2
","val 4497,3
","val 4497,4
"
"val 4498,0
","val 4498,1
","val 4498,2
","val 4498,3
","val 4498,4
"
"val 4499,0
","val 4499,1
","val 4499,2
","val 4499,3
","val 4499,4
"
"val 4500,0
","val 4500,1
","val 4500,2
","val 4500,3
","val 4500,4
"
"val 4501,0
","val 4501,1
","val 4501,2
","val 4501,3
","val 4501,4
"
"val 4502,0
","val 4502,1
","val 4502,2
","val 4502,3
","val 4502,4
"
"val 4503,0
","val 4503,1
","val 4503,2
","val 4503,3
","val 4503,4
"
"val 4504,0
","val 4504,1
","val 4504,2
","val 4504,3
","val 4504,4
"
"val 4505,0
","val 4505,1
","val 4505,2
","val 4505,3
","val 4505,4
"
"val 4506,0
","val 4506,1
","val 4506,2
","val 4506,3
","val 4506,4
"
"val 4507,0
","val 4507,1
","val 4507,2
","val 4507,3
","val 4507,4
"
"val 4508,0
","val 4508,1
","val 4508,2
","val 4508,3
","val 4508,4
"
"val 4509,0
","val 4509,1
","val 4509,2
","val 4509,3
","val 4509,4
"
"val 4510,0
","val 4510,1
","val 4510,2
","val 4510,3
","val 4510,4
"
"val 4511,0
","val 4511,1
","val 4511,2
","val 4511,3
","val 4511,4
"
"val 4512,0
","val 4512,1
","val 4512,2
","val 4512,3
","val 4512,4
"
"val 4513,0
","val 4513,1
","val 4513,2
","val 4513,3
","val 4513,4
"
"val 4514,0
","val 4514,1
","val 4514,2
","val 4514,3
","val 4514,4
"
"val 4515,0
","val 4515,1
","val 4515,2
","val 4515,3
","val 4515,4
"
"val 4516,0
","val 4516,1
","val 4516,2
","val 4516,3
","val 4516,4
"
"val 4517,0
","val 4517,1
","val 4517,2
","val 4517,3
","val 4517,4
"
"val 4518,0
","val 4518,1
","val 4518,2
","val 4518,3
","val 4518,4
"
